,Lat,Lon,Time.Range,Vessel.ID,Flag,Vessel.Name,Entry.Timestamp,Exit.Timestamp,Gear.Type,Vessel.Type,MMSI,IMO,CallSign,First.Transmission.Date,Last.Transmission.Date,Apparent.Fishing.Hours,vessel_record_id,shipname,n_shipname,n_callsign,imo,flag,first_timestamp,last_timestamp,geartype,length_m,tonnage_gt,engine_power_kw,is_fishing,is_carrier,is_bunker
55,2.99,-91,2019-10-29,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,1.94,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
56,2.79,-91.07,2019-10-26,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,0.92,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
57,1.73,-92.7,2019-11-17,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,0.95,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
58,2.23,-92.47,2019-11-05,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,2.46,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
59,0.61,-92.73,2019-11-16,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.99,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
60,0.61,-92.72,2019-11-16,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.99,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
61,0.61,-92.63,2019-11-16,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.81,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
62,0.34,-92.6,2019-12-11,be544857f-fc4d-10cc-6052-c113745a20ca,USA,ISABELLA,2019-10-17 16:00:00,2019-12-11 11:00:00,tuna_purse_seines,Fishing,369576000,1212240,WDE5192,2018-01-20 22:44:07,2020-12-03 11:56:23,0.85,FFA-35726|IATTC-14413|IMO-8111465|USA-1212240|WCPFC-9057,ISABELLA,ISABELLA,WDE5192,8111465,USA,2018-01-20 23:36:05 UTC,2022-05-15 09:01:00 UTC,tuna_purse_seines,65.1,1539,2817,true,false,false
63,2.68,-89.93,2019-07-11,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,1.8,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
64,2.67,-88.67,2019-09-28,e23da25df-f3ea-fb90-7a53-ec07fcb805f0,VEN,DON FRANCESCO,2019-09-24 23:00:00,2019-09-28 12:00:00,tuna_purse_seines,Fishing,775615000,7827471,YYJT,2014-11-07 20:24:33,2023-08-13 23:05:11,1.54,IATTC-3232|ICCAT-AT000VEN00064|IMO-7827471,DON FRANCESCO,DONFRANCESCO,YYJT,7827471,VEN,2014-11-09 02:08:26 UTC,2022-06-30 21:19:38 UTC,tuna_purse_seines,61.8,969.5,2684.5,true,false,false
65,2.39,-88.78,2019-09-26,e23da25df-f3ea-fb90-7a53-ec07fcb805f0,VEN,DON FRANCESCO,2019-09-24 23:00:00,2019-09-28 12:00:00,tuna_purse_seines,Fishing,775615000,7827471,YYJT,2014-11-07 20:24:33,2023-08-13 23:05:11,1.27,IATTC-3232|ICCAT-AT000VEN00064|IMO-7827471,DON FRANCESCO,DONFRANCESCO,YYJT,7827471,VEN,2014-11-09 02:08:26 UTC,2022-06-30 21:19:38 UTC,tuna_purse_seines,61.8,969.5,2684.5,true,false,false
66,2.34,-88.35,2019-09-24,e23da25df-f3ea-fb90-7a53-ec07fcb805f0,VEN,DON FRANCESCO,2019-09-24 23:00:00,2019-09-28 12:00:00,tuna_purse_seines,Fishing,775615000,7827471,YYJT,2014-11-07 20:24:33,2023-08-13 23:05:11,0.7,IATTC-3232|ICCAT-AT000VEN00064|IMO-7827471,DON FRANCESCO,DONFRANCESCO,YYJT,7827471,VEN,2014-11-09 02:08:26 UTC,2022-06-30 21:19:38 UTC,tuna_purse_seines,61.8,969.5,2684.5,true,false,false
67,2.96,-91,2019-10-29,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,2.1,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
68,2.35,-92.72,2019-10-17,7231660d5-5ffb-7f07-0097-6537662182b3,ECU,TARQUI,2019-09-26 13:00:00,2019-10-17 18:00:00,tuna_purse_seines,Fishing,735057554,7325162,HC2615,2019-05-18 21:36:18,2023-08-13 23:09:57,0.68,IATTC-3706|IMO-7325162,TARQUI,TARQUI,HC2615,7325162,ECU,2019-06-02 21:23:08 UTC,2022-04-23 22:45:59 UTC,tuna_purse_seines,31.4,372.5,NA,true,false,false
69,2.28,-90.23,2019-10-17,be544857f-fc4d-10cc-6052-c113745a20ca,USA,ISABELLA,2019-10-17 16:00:00,2019-12-11 11:00:00,tuna_purse_seines,Fishing,369576000,1212240,WDE5192,2018-01-20 22:44:07,2020-12-03 11:56:23,0.11,FFA-35726|IATTC-14413|IMO-8111465|USA-1212240|WCPFC-9057,ISABELLA,ISABELLA,WDE5192,8111465,USA,2018-01-20 23:36:05 UTC,2022-05-15 09:01:00 UTC,tuna_purse_seines,65.1,1539,2817,true,false,false
70,1.76,-92.7,2019-11-17,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,1.2,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
71,2.24,-92.5,2019-11-05,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.95,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
72,0.54,-92.59,2019-11-16,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.26,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
73,0.74,-92.72,2019-11-13,e9281cbbc-c453-a79c-a008-1b061cfd1678,PAN,CONNIE JEAN TWO,2019-11-12 21:00:00,2019-11-13 02:00:00,tuna_purse_seines,Fishing,351813000,670703800,HC06801,2018-11-30 19:28:08,2023-07-22 01:04:41,1.15,IATTC-3781|IMO-6707038|PAN-43991-12-B,CONNIE JEAN TWO,CONNIEJEAN2,HO6801,6707038,PAN,2018-11-29 21:55:31 UTC,2022-01-26 21:12:17 UTC,tuna_purse_seines,41.6,595,1129.8,true,false,false
74,2,-89.75,2019-12-16,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,1.98,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
75,1.95,-90.24,2019-12-17,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,1.75,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
76,2.57,-91.09,2019-07-08,bd54134ca-ac4d-2723-3d47-7b3898435a1d,PAN,BARAKA,2019-07-08 01:00:00,2019-07-09 04:00:00,tuna_purse_seines,Fishing,371759000,8103107,HO-4222,2012-02-06 15:38:22,2023-07-21 16:34:01,0.91,IATTC-3685|IMO-8103107|PAN-32239-06-B,BARAKA,BARAKA,HO4222,8103107,PAN,2012-08-01 15:09:25 UTC,2022-05-07 20:53:48 UTC,tuna_purse_seines,66.7,1091.1,2686.3,true,false,false
77,2.3,-90.29,2019-07-08,bd54134ca-ac4d-2723-3d47-7b3898435a1d,PAN,BARAKA,2019-07-08 01:00:00,2019-07-09 04:00:00,tuna_purse_seines,Fishing,371759000,8103107,HO-4222,2012-02-06 15:38:22,2023-07-21 16:34:01,1.31,IATTC-3685|IMO-8103107|PAN-32239-06-B,BARAKA,BARAKA,HO4222,8103107,PAN,2012-08-01 15:09:25 UTC,2022-05-07 20:53:48 UTC,tuna_purse_seines,66.7,1091.1,2686.3,true,false,false
78,2.59,-88.68,2019-09-28,e23da25df-f3ea-fb90-7a53-ec07fcb805f0,VEN,DON FRANCESCO,2019-09-24 23:00:00,2019-09-28 12:00:00,tuna_purse_seines,Fishing,775615000,7827471,YYJT,2014-11-07 20:24:33,2023-08-13 23:05:11,0.87,IATTC-3232|ICCAT-AT000VEN00064|IMO-7827471,DON FRANCESCO,DONFRANCESCO,YYJT,7827471,VEN,2014-11-09 02:08:26 UTC,2022-06-30 21:19:38 UTC,tuna_purse_seines,61.8,969.5,2684.5,true,false,false
79,2.88,-91,2019-10-27,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,0.96,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
80,2.82,-91.04,2019-10-26,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,0.92,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
81,2.78,-91.08,2019-10-26,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,0.91,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
82,1.18,-92.86,2019-11-13,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,1.24,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
83,1.35,-92.75,2019-11-16,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,0.47,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
84,1.05,-92.84,2019-11-13,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,2.26,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
85,2.22,-92.68,2019-11-05,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.52,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
86,0.36,-92.58,2019-12-23,e4a4e2a23-38f2-2ac5-4674-61db7360e7b4,PAN,TIUNA,2019-10-30 03:00:00,2019-12-23 12:00:00,tuna_purse_seines,Fishing,352419000,8102892,HO-2865,2012-01-05 02:14:42,2023-07-16 00:01:56,1.04,IATTC-3997|IMO-8102892|PAN-30473-PEXT-F-8,TIUNA,TIUNA,HO2865,8102892,PAN,2012-04-19 06:13:51 UTC,2022-06-16 22:26:55 UTC,tuna_purse_seines,65.7,1329,2685.6,true,false,false
87,2.46,-91.25,2019-12-13,e4a4e2a23-38f2-2ac5-4674-61db7360e7b4,PAN,TIUNA,2019-10-30 03:00:00,2019-12-23 12:00:00,tuna_purse_seines,Fishing,352419000,8102892,HO-2865,2012-01-05 02:14:42,2023-07-16 00:01:56,0.17,IATTC-3997|IMO-8102892|PAN-30473-PEXT-F-8,TIUNA,TIUNA,HO2865,8102892,PAN,2012-04-19 06:13:51 UTC,2022-06-16 22:26:55 UTC,tuna_purse_seines,65.7,1329,2685.6,true,false,false
88,2.34,-90.41,2019-07-08,bd54134ca-ac4d-2723-3d47-7b3898435a1d,PAN,BARAKA,2019-07-08 01:00:00,2019-07-09 04:00:00,tuna_purse_seines,Fishing,371759000,8103107,HO-4222,2012-02-06 15:38:22,2023-07-21 16:34:01,1.08,IATTC-3685|IMO-8103107|PAN-32239-06-B,BARAKA,BARAKA,HO4222,8103107,PAN,2012-08-01 15:09:25 UTC,2022-05-07 20:53:48 UTC,tuna_purse_seines,66.7,1091.1,2686.3,true,false,false
89,2.55,-89.55,2019-07-11,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,0.29,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
90,2.99,-89.97,2019-08-23,d6834e731-1d82-ef82-8af4-021d62028522,PAN,B/P-EL MARQUEZ,2019-08-23 14:00:00,2019-08-23 21:00:00,tuna_purse_seines,Fishing,371775000,7515652,HO3272,2019-06-07 14:59:42,2023-07-24 15:10:16,0.55,IATTC-3010|IMO-7515652|PAN-30927-05-E,EL MARQUEZ,ELMARQUEZ,HO3272,7515652,PAN,2019-07-16 17:18:58 UTC,2022-06-24 16:36:49 UTC,tuna_purse_seines,41.5,650,716.2,true,false,false
91,2.3,-88.56,2019-09-26,e23da25df-f3ea-fb90-7a53-ec07fcb805f0,VEN,DON FRANCESCO,2019-09-24 23:00:00,2019-09-28 12:00:00,tuna_purse_seines,Fishing,775615000,7827471,YYJT,2014-11-07 20:24:33,2023-08-13 23:05:11,2,IATTC-3232|ICCAT-AT000VEN00064|IMO-7827471,DON FRANCESCO,DONFRANCESCO,YYJT,7827471,VEN,2014-11-09 02:08:26 UTC,2022-06-30 21:19:38 UTC,tuna_purse_seines,61.8,969.5,2684.5,true,false,false
92,2.43,-88.38,2019-09-25,e23da25df-f3ea-fb90-7a53-ec07fcb805f0,VEN,DON FRANCESCO,2019-09-24 23:00:00,2019-09-28 12:00:00,tuna_purse_seines,Fishing,775615000,7827471,YYJT,2014-11-07 20:24:33,2023-08-13 23:05:11,0.61,IATTC-3232|ICCAT-AT000VEN00064|IMO-7827471,DON FRANCESCO,DONFRANCESCO,YYJT,7827471,VEN,2014-11-09 02:08:26 UTC,2022-06-30 21:19:38 UTC,tuna_purse_seines,61.8,969.5,2684.5,true,false,false
93,2.8,-91.05,2019-10-26,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,1.28,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
94,2.35,-92.73,2019-10-17,7231660d5-5ffb-7f07-0097-6537662182b3,ECU,TARQUI,2019-09-26 13:00:00,2019-10-17 18:00:00,tuna_purse_seines,Fishing,735057554,7325162,HC2615,2019-05-18 21:36:18,2023-08-13 23:09:57,1.13,IATTC-3706|IMO-7325162,TARQUI,TARQUI,HC2615,7325162,ECU,2019-06-02 21:23:08 UTC,2022-04-23 22:45:59 UTC,tuna_purse_seines,31.4,372.5,NA,true,false,false
95,2.57,-92.23,2019-10-24,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.83,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
96,1.64,-92.82,2019-11-18,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,1.04,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
97,1.2,-92.87,2019-11-13,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,1.97,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
98,1.6,-92.71,2019-11-17,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,0.14,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
99,1.6,-92.7,2019-11-18,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,2.63,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
100,1.04,-92.85,2019-11-13,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,1.59,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
101,2.23,-92.67,2019-11-05,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,0.67,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
102,2.24,-92.68,2019-11-05,98f5b0cec-cc69-5536-5b02-d0d911671568,ECU,DONA CHULE,2019-01-01 19:00:00,2019-12-31 00:00:00,tuna_purse_seines,Fishing,735059025,0,HC:2866,2017-08-07 19:54:20,2023-08-13 23:58:37,2.37,IATTC-3724|IMO-7369663,DONACHULE,DONACHULE,HC2866,7369663,ECU,2017-08-09 04:16:32 UTC,2022-06-30 22:07:23 UTC,tuna_purse_seines,51.6,779,2141,true,false,false
103,0.33,-92.59,2019-12-11,be544857f-fc4d-10cc-6052-c113745a20ca,USA,ISABELLA,2019-10-17 16:00:00,2019-12-11 11:00:00,tuna_purse_seines,Fishing,369576000,1212240,WDE5192,2018-01-20 22:44:07,2020-12-03 11:56:23,1.02,FFA-35726|IATTC-14413|IMO-8111465|USA-1212240|WCPFC-9057,ISABELLA,ISABELLA,WDE5192,8111465,USA,2018-01-20 23:36:05 UTC,2022-05-15 09:01:00 UTC,tuna_purse_seines,65.1,1539,2817,true,false,false
104,2.73,-91.6,2019-07-08,bd54134ca-ac4d-2723-3d47-7b3898435a1d,PAN,BARAKA,2019-07-08 01:00:00,2019-07-09 04:00:00,tuna_purse_seines,Fishing,371759000,8103107,HO-4222,2012-02-06 15:38:22,2023-07-21 16:34:01,1.55,IATTC-3685|IMO-8103107|PAN-32239-06-B,BARAKA,BARAKA,HO4222,8103107,PAN,2012-08-01 15:09:25 UTC,2022-05-07 20:53:48 UTC,tuna_purse_seines,66.7,1091.1,2686.3,true,false,false
105,2.45,-90.73,2019-07-08,bd54134ca-ac4d-2723-3d47-7b3898435a1d,PAN,BARAKA,2019-07-08 01:00:00,2019-07-09 04:00:00,tuna_purse_seines,Fishing,371759000,8103107,HO-4222,2012-02-06 15:38:22,2023-07-21 16:34:01,1.18,IATTC-3685|IMO-8103107|PAN-32239-06-B,BARAKA,BARAKA,HO4222,8103107,PAN,2012-08-01 15:09:25 UTC,2022-05-07 20:53:48 UTC,tuna_purse_seines,66.7,1091.1,2686.3,true,false,false
106,2.68,-89.92,2019-07-11,5492ba40f-f759-b307-9b3e-8fcfb761a9ba,ECU,JULIA D,2019-07-10 23:00:00,2019-12-28 20:00:00,tuna_purse_seines,Fishing,735057620,6723599,HC4566,2018-07-17 21:40:25,2022-04-09 18:26:15,1.24,IATTC-3820|IMO-6723599,JULIAD,JULIAD,HC4566,6723599,ECU,2018-09-03 19:51:54 UTC,2021-12-23 11:50:38 UTC,tuna_purse_seines,62.2,1189,1777.7,true,false,false
107,2.14,-89.75,2019-07-09,bd54134ca-ac4d-2723-3d47-7b3898435a1d,PAN,BARAKA,2019-07-08 01:00:00,2019-07-09 04:00:00,tuna_purse_seines,Fishing,371759000,8103107,HO-4222,2012-02-06 15:38:22,2023-07-21 16:34:01,1.38,IATTC-3685|IMO-8103107|PAN-32239-06-B,BARAKA,BARAKA,HO4222,8103107,PAN,2012-08-01 15:09:25 UTC,2022-05-07 20:53:48 UTC,tuna_purse_seines,66.7,1091.1,2686.3,true,false,false
108,2.89,-90.98,2019-10-27,1cbc7c6f8-8553-179b-d070-30e4e4ac5c87,ECU,EASTERN PACIFIC,2019-10-26 00:00:00,2019-12-17 09:00:00,tuna_purse_seines,Fishing,735058843,0,HC-5181,2018-01-05 19:44:03,2023-08-13 23:53:43,0.61,IATTC-208|IMO-6602240,EASTERNPACIFIC,EASTERNPACIFIC,HC5181,6602240,ECU,2018-01-05 20:09:35 UTC,2022-06-29 12:06:04 UTC,tuna_purse_seines,44,552.5,1333.4,true,false,false
